t0,t1,total_msgs,unique_senders,mean_speed,var_speed,mean_neighbors,mean_rssi,scenario,density
591.0,596.0,5000,100,8.601023071653774,5.803493258950231,15.3304,,urban,density-100
596.0,601.0,5000,100,8.505127660582826,5.656724838102813,15.1416,,urban,density-100
601.0,606.0,5000,100,8.53299964232659,5.9521502397237445,15.2832,,urban,density-100
606.0,611.0,5000,100,8.531515183457302,5.951623204991367,15.1992,,urban,density-100
611.0,616.0,5000,100,8.48946243833101,5.71428528882854,15.22,,urban,density-100
616.0,621.0,5000,100,8.545179581493555,5.7962489204134116,15.1744,,urban,density-100
621.0,626.0,5000,100,8.417746774248636,5.737925256900799,15.2992,,urban,density-100
626.0,631.0,5000,100,8.554466754619474,5.766858506839674,15.38,,urban,density-100
631.0,636.0,5000,100,8.501306669464325,5.804972772687465,15.4328,,urban,density-100
636.0,641.0,5000,100,8.482021496471685,5.699726650491095,15.3472,,urban,density-100
641.0,646.0,5000,100,8.511891924888312,5.747855928248328,15.3568,,urban,density-100
646.0,651.0,5000,100,8.531820309185598,5.735636344371332,15.2728,,urban,density-100
651.0,656.0,5000,100,8.549886873605695,5.82680364428144,15.1624,,urban,density-100
656.0,661.0,5000,100,8.502015190039359,5.909640724196636,15.0456,,urban,density-100
661.0,666.0,5000,100,8.516071769484586,5.943000203632843,15.0504,,urban,density-100
666.0,671.0,5000,100,8.493189701488795,5.72358127552052,15.1592,,urban,density-100
671.0,676.0,5000,100,8.52222754659364,5.737982587523647,15.26,,urban,density-100
676.0,681.0,5000,100,8.57668502784465,5.940855805817932,15.3888,,urban,density-100
681.0,686.0,5000,100,8.54049485325472,5.5721949825086785,15.2624,,urban,density-100
686.0,691.0,5000,100,8.472837740732464,5.600028449842136,15.4224,,urban,density-100
691.0,696.0,5000,100,8.508748390183452,5.865421131413392,15.3616,,urban,density-100
696.0,701.0,5000,100,8.499806436918021,5.76801029888451,15.2256,,urban,density-100
701.0,706.0,5000,100,8.511648525681963,5.871157846263284,15.0728,,urban,density-100
706.0,711.0,5000,100,8.49658461440996,5.827298819500536,15.0272,,urban,density-100
711.0,716.0,5000,100,8.45729776808642,5.7253662387777675,14.9736,,urban,density-100
716.0,721.0,5000,100,8.533804467632063,5.857505299262498,15.0104,,urban,density-100
721.0,726.0,5000,100,8.568479505112327,5.832503045382787,14.94,,urban,density-100
726.0,731.0,5000,100,8.553221610783693,5.742126748986481,15.0384,,urban,density-100
731.0,736.0,5000,100,8.521287801589011,5.787325269031043,15.116,,urban,density-100
736.0,741.0,5000,100,8.426646818228686,5.862030962226882,15.1264,,urban,density-100
741.0,746.0,5000,100,8.489458789637755,5.806173184299873,15.1752,,urban,density-100
746.0,751.0,5000,100,8.503118159693408,5.648931195404682,15.2032,,urban,density-100
751.0,756.0,5000,100,8.511790439404754,5.728494149852648,15.2136,,urban,density-100
756.0,761.0,5000,100,8.502551137765133,5.735288288522014,15.2472,,urban,density-100
761.0,766.0,5000,100,8.536973264884631,5.739767787911062,15.2088,,urban,density-100
766.0,771.0,5000,100,8.566967417573961,5.917546722743236,15.1232,,urban,density-100
771.0,776.0,5000,100,8.482151697150856,5.798680452294543,15.0584,,urban,density-100
776.0,781.0,5000,100,8.53408224349376,5.786603396168724,15.0112,,urban,density-100
781.0,786.0,5000,100,8.47611002638842,5.791156104079852,15.0992,,urban,density-100
786.0,791.0,5000,100,8.474806741360029,5.74401473092159,15.0048,,urban,density-100
791.0,796.0,5000,100,8.58741414947093,5.795491716974102,15.124,,urban,density-100
796.0,801.0,5000,100,8.506918836690904,5.94291668720664,15.184,,urban,density-100
801.0,806.0,5000,100,8.454256410288174,5.764121401796243,15.2152,,urban,density-100
806.0,811.0,5000,100,8.493484417874836,5.792207067997823,15.0904,,urban,density-100
811.0,816.0,5000,100,8.52974347123584,5.665654769817074,14.8968,,urban,density-100
816.0,821.0,5000,100,8.516802077430368,5.715664759704514,14.8864,,urban,density-100
821.0,826.0,5000,100,8.573243841655232,5.772845484578372,14.8792,,urban,density-100
826.0,831.0,5000,100,8.50772433290989,5.762142878299966,14.9232,,urban,density-100
831.0,836.0,5000,100,8.479979826490212,5.841799893364733,14.976,,urban,density-100
836.0,841.0,5000,100,8.52474795335134,5.665940165051592,15.0736,,urban,density-100
841.0,846.0,5000,100,8.533589332087857,5.616788916115531,14.912,,urban,density-100
846.0,851.0,5000,100,8.520065884433036,5.7804723000008975,14.856,,urban,density-100
851.0,856.0,5000,100,8.564184113339202,5.837912583503171,14.8112,,urban,density-100
856.0,861.0,5000,100,8.588495392778698,5.7293202039342574,14.7808,,urban,density-100
861.0,866.0,5000,100,8.529417202791674,5.773660060716959,14.7488,,urban,density-100
866.0,871.0,5000,100,8.535557042008056,5.632723632073608,14.7688,,urban,density-100
871.0,876.0,5000,100,8.518048061922997,5.806703154644452,14.8856,,urban,density-100
876.0,881.0,5000,100,8.496658756747184,5.716015455606118,14.9704,,urban,density-100
881.0,886.0,5000,100,8.456739587777934,5.6732624163625545,15.1304,,urban,density-100
886.0,891.0,5000,100,8.491515370733714,5.787585067220352,14.9424,,urban,density-100
891.0,896.0,5000,100,8.531582033153283,5.909562778430063,14.8416,,urban,density-100
896.0,901.0,4000,100,8.456347807751337,5.785484631104168,14.811,,urban,density-100
1.0,6.0,7499,150,8.522587157326484,5.761474859423407,26.20512136569752,,urban,density-150
6.0,11.0,7500,150,8.51841026383656,5.776330851578845,25.981866666666665,,urban,density-150
11.0,16.0,7500,150,8.483540156834966,5.726763917627086,25.888,,urban,density-150
16.0,21.0,7500,150,8.486671581557493,5.861597629670488,25.874666666666666,,urban,density-150
21.0,26.0,7500,150,8.51827228732686,5.690123307236372,25.82133333333333,,urban,density-150
26.0,31.0,7500,150,8.513723608263422,5.739024008252575,25.785066666666665,,urban,density-150
31.0,36.0,7500,150,8.507080203409524,5.78915925886077,25.701866666666668,,urban,density-150
36.0,41.0,7500,150,8.526577421919242,5.767487167383869,25.687466666666666,,urban,density-150
41.0,46.0,7500,150,8.501860317997336,5.795977834029727,25.6624,,urban,density-150
46.0,51.0,7500,150,8.520408736227097,5.7485423272292655,25.465066666666665,,urban,density-150
51.0,56.0,7500,150,8.500080663371264,5.850828620105291,25.367466666666665,,urban,density-150
56.0,61.0,7500,150,8.610494792004877,5.842208230455122,25.4448,,urban,density-150
61.0,66.0,7500,150,8.52149730002066,5.820975207716854,25.384,,urban,density-150
66.0,71.0,7500,150,8.479794945413133,5.798991494171143,25.2304,,urban,density-150
71.0,76.0,7500,150,8.549134203340074,5.731910626241585,25.191466666666667,,urban,density-150
76.0,81.0,7500,150,8.587173368545656,5.766221464910097,25.203733333333332,,urban,density-150
81.0,86.0,7500,150,8.487232623700484,5.748118488825465,25.279466666666668,,urban,density-150
86.0,91.0,7500,150,8.512655514465633,5.798555640044936,25.3008,,urban,density-150
91.0,96.0,7500,150,8.46487330758224,5.644072982232741,25.244266666666668,,urban,density-150
96.0,101.0,7500,150,8.519011926113215,5.737956093572152,25.174933333333332,,urban,density-150
101.0,106.0,7500,150,8.59704095333893,5.968373309139191,25.2256,,urban,density-150
106.0,111.0,7500,150,8.543723166724307,5.759164472377962,25.1024,,urban,density-150
111.0,116.0,7500,150,8.544033084029959,5.885447493908265,25.020266666666668,,urban,density-150
116.0,121.0,7500,150,8.508155466350466,5.811437238633677,25.152,,urban,density-150
121.0,126.0,7500,150,8.508761196744917,5.75138401937501,25.1104,,urban,density-150
126.0,131.0,7500,150,8.516082633919696,5.724682042316567,24.968533333333333,,urban,density-150
131.0,136.0,7500,150,8.542822393418467,5.767846776658451,24.9536,,urban,density-150
136.0,141.0,7500,150,8.514217493570758,5.867434288392103,24.904533333333333,,urban,density-150
141.0,146.0,7500,150,8.502741554497101,5.793164906102349,24.943466666666666,,urban,density-150
146.0,151.0,7500,150,8.55809839703139,5.8497549851871735,24.920533333333335,,urban,density-150
151.0,156.0,7500,150,8.565691157039153,5.8628527128892,24.876266666666666,,urban,density-150
156.0,161.0,7500,150,8.485256949720519,5.770701215493806,24.810133333333333,,urban,density-150
161.0,166.0,7500,150,8.551032265131111,5.811054500792416,24.951466666666665,,urban,density-150
166.0,171.0,7500,150,8.545371008819343,5.693895886728739,25.021333333333335,,urban,density-150
171.0,176.0,7500,150,8.544476905658415,5.774420585110193,25.0512,,urban,density-150
176.0,181.0,7500,150,8.489091990204447,5.89645818216904,25.086933333333334,,urban,density-150
181.0,186.0,7500,150,8.505227625728086,5.836085443469204,25.008,,urban,density-150
186.0,191.0,7500,150,8.521015847468687,5.753470666540642,24.954666666666668,,urban,density-150
191.0,196.0,7500,150,8.52295241805666,5.80473510893564,25.044266666666665,,urban,density-150
196.0,201.0,7500,150,8.579380051404074,5.931287357735544,25.0272,,urban,density-150
201.0,206.0,7500,150,8.483276713065358,5.639529748551509,24.9664,,urban,density-150
206.0,211.0,7500,150,8.544036659513607,5.764392694107276,25.029333333333334,,urban,density-150
211.0,216.0,7500,150,8.537905171500293,5.894962279571924,24.9792,,urban,density-150
216.0,221.0,7500,150,8.546735879272006,5.836512196389326,24.940266666666666,,urban,density-150
221.0,226.0,7500,150,8.474973175357768,5.822319337430345,24.9696,,urban,density-150
226.0,231.0,7500,150,8.5278695274203,5.88784550202521,24.8784,,urban,density-150
231.0,236.0,7500,150,8.597095635965799,5.866946348972476,24.861333333333334,,urban,density-150
236.0,241.0,7500,150,8.497756529720414,5.739480843176652,24.843733333333333,,urban,density-150
241.0,246.0,7500,150,8.545965880561369,5.852794493077915,24.834133333333334,,urban,density-150
246.0,251.0,7500,150,8.567312473541362,5.8854732928226206,24.821866666666665,,urban,density-150
251.0,256.0,7500,150,8.507932542138025,5.720181733413504,24.8624,,urban,density-150
256.0,261.0,7500,150,8.449037385615588,5.778468101704363,24.902933333333333,,urban,density-150
261.0,266.0,7500,150,8.519370469828102,5.832244102013843,24.813866666666666,,urban,density-150
266.0,271.0,7500,150,8.517235453268732,5.920829914234086,24.7088,,urban,density-150
271.0,276.0,7500,150,8.479944210054345,5.818545101789499,24.682666666666666,,urban,density-150
276.0,281.0,7500,150,8.503089045084083,5.777462717033252,24.762666666666668,,urban,density-150
281.0,286.0,7500,150,8.58370383836172,5.77735360853077,24.861333333333334,,urban,density-150
286.0,291.0,7500,150,8.469501384698718,5.770321222724382,24.794133333333335,,urban,density-150
291.0,296.0,7500,150,8.490099967830075,5.806231578808292,24.7904,,urban,density-150
296.0,301.0,7500,150,8.552586095727412,5.934764986429272,24.7232,,urban,density-150
301.0,306.0,7500,150,8.487409462860034,5.8280689036655025,24.786133333333332,,urban,density-150
306.0,311.0,7500,150,8.450029185264105,5.612304870904357,24.787733333333332,,urban,density-150
311.0,316.0,7500,150,8.511573206410208,5.783466151823337,24.866666666666667,,urban,density-150
316.0,321.0,7500,150,8.533178222844873,5.703104505021687,24.749866666666666,,urban,density-150
321.0,326.0,7500,150,8.531724537360077,5.878111343877134,24.773333333333333,,urban,density-150
326.0,331.0,7500,150,8.563972048320311,5.89505527871666,24.837333333333333,,urban,density-150
331.0,336.0,7500,150,8.56948413290354,5.8387993559138325,24.8416,,urban,density-150
336.0,341.0,7500,150,8.515147712450837,5.724497615517613,24.895466666666668,,urban,density-150
341.0,346.0,7500,150,8.522231713443292,5.831557455191473,24.9184,,urban,density-150
346.0,351.0,7500,150,8.568462024463237,5.965544706111107,24.966933333333333,,urban,density-150
351.0,356.0,7500,150,8.471447360336475,5.831755400941865,24.966933333333333,,urban,density-150
356.0,361.0,7500,150,8.492385021931174,5.7180636706478545,24.882133333333332,,urban,density-150
361.0,366.0,7500,150,8.448378884779045,5.734700292509398,24.873066666666666,,urban,density-150
366.0,371.0,7500,150,8.538014487769809,5.849025841021365,24.874133333333333,,urban,density-150
371.0,376.0,7500,150,8.484380268632345,5.747035132230311,25.04693333333333,,urban,density-150
376.0,381.0,7500,150,8.521409784522776,5.842827025301583,25.1088,,urban,density-150
381.0,386.0,7500,150,8.552099264061585,5.834976892320757,25.005333333333333,,urban,density-150
386.0,391.0,7500,150,8.515256183646965,5.779686963015696,25.090133333333334,,urban,density-150
391.0,396.0,7500,150,8.515681321673267,5.912167802264569,25.032533333333333,,urban,density-150
396.0,401.0,7500,150,8.447660435504734,5.748426494302125,25.158933333333334,,urban,density-150
401.0,406.0,7500,150,8.53619806679797,5.834202916126944,25.027733333333334,,urban,density-150
406.0,411.0,7500,150,8.4991460276819,5.714741910985962,24.8912,,urban,density-150
411.0,416.0,7500,150,8.494286159500183,5.678215534258119,24.9792,,urban,density-150
416.0,421.0,7500,150,8.566063500813614,5.9028741178228294,24.999466666666667,,urban,density-150
421.0,426.0,7500,150,8.472838395464652,5.752573186614417,25.04693333333333,,urban,density-150
426.0,431.0,7500,150,8.539348187419389,5.718608461288717,24.980266666666665,,urban,density-150
431.0,436.0,7500,150,8.516857541261551,5.778028003353572,25.087466666666668,,urban,density-150
436.0,441.0,7500,150,8.491069188967694,5.712866448399172,25.194666666666667,,urban,density-150
441.0,446.0,7500,150,8.547318457148174,5.90488432364626,25.125866666666667,,urban,density-150
446.0,451.0,7500,150,8.497830527593463,5.865466045013514,25.0976,,urban,density-150
451.0,456.0,7500,150,8.559448417866738,5.785092871545121,25.066133333333333,,urban,density-150
456.0,461.0,7500,150,8.49255388884083,5.840199551949566,25.051733333333335,,urban,density-150
461.0,466.0,7500,150,8.511475989300447,5.778015946160331,25.111466666666665,,urban,density-150
466.0,471.0,7500,150,8.552812589040581,5.870187134667364,25.129066666666667,,urban,density-150
471.0,476.0,7500,150,8.555570760814883,5.741253580448743,25.154666666666667,,urban,density-150
476.0,481.0,7500,150,8.577671218032975,5.815222020347651,25.293333333333333,,urban,density-150
481.0,486.0,7500,150,8.524139949484772,5.822518030588037,25.320533333333334,,urban,density-150
486.0,491.0,7500,150,8.48620970474833,5.7123487664433235,25.4096,,urban,density-150
491.0,496.0,7500,150,8.53801007248066,5.73133662837403,25.301866666666665,,urban,density-150
496.0,501.0,7500,150,8.490075648750953,5.721389121618873,25.2144,,urban,density-150
501.0,506.0,7500,150,8.506564602289819,5.814439076578166,25.227733333333333,,urban,density-150
506.0,511.0,7500,150,8.421516273363286,5.726730291906972,25.141866666666665,,urban,density-150
511.0,516.0,7500,150,8.533112455268872,5.777897785658474,25.2,,urban,density-150
516.0,521.0,7500,150,8.551378414326864,5.795324641388981,25.223466666666667,,urban,density-150
521.0,526.0,7500,150,8.517589408841443,5.7639698538453965,25.096533333333333,,urban,density-150
526.0,531.0,7500,150,8.553149934374174,5.692205148133767,25.118933333333334,,urban,density-150
531.0,536.0,7500,150,8.534640694371408,5.7792234567264655,25.072,,urban,density-150
536.0,541.0,7500,150,8.509743366131257,5.8687473951352604,25.101866666666666,,urban,density-150
541.0,546.0,7500,150,8.494146377722748,5.752150196072028,25.099733333333333,,urban,density-150
546.0,551.0,7500,150,8.55490562885267,5.855780193478073,25.0576,,urban,density-150
551.0,556.0,7500,150,8.534326617105016,5.829381957887906,25.1136,,urban,density-150
556.0,561.0,7500,150,8.503679081676195,5.735873299505113,25.082666666666668,,urban,density-150
561.0,566.0,7500,150,8.499876439267824,5.922069450527254,25.168533333333333,,urban,density-150
566.0,571.0,7500,150,8.494783045553469,5.759365764149556,25.230933333333333,,urban,density-150
571.0,576.0,7500,150,8.545766287165947,5.81553829609585,25.131733333333333,,urban,density-150
576.0,581.0,7500,150,8.571561912800773,5.7379463867904725,25.301866666666665,,urban,density-150
581.0,586.0,7500,150,8.532879351729852,5.873899166457952,25.394666666666666,,urban,density-150
586.0,591.0,7500,150,8.502364537739462,5.723278670297523,25.376533333333334,,urban,density-150
591.0,596.0,7500,150,8.547394728940224,5.775193349992717,25.4704,,urban,density-150
596.0,601.0,7500,150,8.503081479034767,5.699042036368397,25.380266666666667,,urban,density-150
601.0,606.0,7500,150,8.51329084005038,5.876833471924684,25.450666666666667,,urban,density-150
606.0,611.0,7500,150,8.513992188493985,5.9153230999237385,25.427733333333332,,urban,density-150
611.0,616.0,7500,150,8.476635479454552,5.6696985490118585,25.514133333333334,,urban,density-150
616.0,621.0,7500,150,8.56709162859132,5.781769091993101,25.4432,,urban,density-150
621.0,626.0,7500,150,8.447125828499045,5.709828016395394,25.43413333333333,,urban,density-150
626.0,631.0,7500,150,8.510962791168312,5.770098461855005,25.473066666666668,,urban,density-150
631.0,636.0,7500,150,8.485565138300087,5.801282022857516,25.4368,,urban,density-150
636.0,641.0,7500,150,8.471825584034534,5.71029360214189,25.394133333333333,,urban,density-150
641.0,646.0,7500,150,8.508273659895181,5.769247929207343,25.4096,,urban,density-150
646.0,651.0,7500,150,8.549332713285937,5.770180788825488,25.4352,,urban,density-150
651.0,656.0,7500,150,8.553169259469376,5.7892733656239335,25.327466666666666,,urban,density-150
656.0,661.0,7500,150,8.501152954210383,5.901004075619461,25.256,,urban,density-150
661.0,666.0,7500,150,8.537678342837014,5.917632490240124,25.376,,urban,density-150
666.0,671.0,7500,150,8.488453791680488,5.703950656704174,25.4208,,urban,density-150
671.0,676.0,7500,150,8.530136405589998,5.762023409118839,25.615466666666666,,urban,density-150
676.0,681.0,7500,150,8.572389905822595,5.862702651471441,25.703466666666667,,urban,density-150
681.0,686.0,7500,150,8.518997762435426,5.589386329134689,25.512,,urban,density-150
686.0,691.0,7500,150,8.52492185632813,5.712118820546662,25.682666666666666,,urban,density-150
691.0,696.0,7500,150,8.48602152246692,5.781390990354901,25.673066666666667,,urban,density-150
696.0,701.0,7500,150,8.514560997486697,5.802893460379203,25.56373333333333,,urban,density-150
701.0,706.0,7500,150,8.516219743373439,5.879884945673431,25.426133333333333,,urban,density-150
706.0,711.0,7500,150,8.512923608093665,5.838128076998031,25.349866666666667,,urban,density-150
711.0,716.0,7500,150,8.462346018195472,5.724146686889071,25.212266666666668,,urban,density-150
716.0,721.0,7500,150,8.561265062594147,5.804177666818147,25.229333333333333,,urban,density-150
721.0,726.0,7500,150,8.589445332738919,5.908137707107813,25.1904,,urban,density-150
726.0,731.0,7500,150,8.52176091917771,5.791183520562063,25.266666666666666,,urban,density-150
731.0,736.0,7500,150,8.532067856306286,5.783339398949164,25.3392,,urban,density-150
736.0,741.0,7500,150,8.467645539142561,5.830673361546928,25.346133333333334,,urban,density-150
741.0,746.0,7500,150,8.506483890904454,5.75354650479362,25.296,,urban,density-150
746.0,751.0,7500,150,8.512639366388049,5.715474262249693,25.4352,,urban,density-150
751.0,756.0,7500,150,8.526618244715927,5.697300667367825,25.428266666666666,,urban,density-150
756.0,761.0,7500,150,8.451741135084442,5.648438034414299,25.424533333333333,,urban,density-150
761.0,766.0,7500,150,8.520462639718183,5.7759547791340475,25.425066666666666,,urban,density-150
766.0,771.0,7500,150,8.535446403992909,5.828642411823547,25.3248,,urban,density-150
771.0,776.0,7500,150,8.482549087237924,5.755219852186793,25.249066666666668,,urban,density-150
776.0,781.0,7500,150,8.505464491214944,5.820601190095264,25.266666666666666,,urban,density-150
781.0,786.0,7500,150,8.484095651551574,5.765443809810007,25.30613333333333,,urban,density-150
786.0,791.0,7500,150,8.509700818662303,5.71025467895803,25.11253333333333,,urban,density-150
791.0,796.0,7500,150,8.568032351995956,5.68452864383894,25.183466666666668,,urban,density-150
796.0,801.0,7500,150,8.518880488778867,5.9404267985228945,25.397866666666665,,urban,density-150
801.0,806.0,7500,150,8.495557313112963,5.786495065623188,25.4192,,urban,density-150
806.0,811.0,7500,150,8.522626268805631,5.844327580834234,25.336533333333332,,urban,density-150
811.0,816.0,7500,150,8.532303303009503,5.753299562323505,25.141333333333332,,urban,density-150
816.0,821.0,7500,150,8.522807234563826,5.778629798490549,25.099733333333333,,urban,density-150
821.0,826.0,7500,150,8.550201770051057,5.7601742031021015,25.013333333333332,,urban,density-150
826.0,831.0,7500,150,8.516831636185243,5.763749285668934,25.114133333333335,,urban,density-150
831.0,836.0,7500,150,8.502022785400095,5.830806439799035,25.0576,,urban,density-150
836.0,841.0,7500,150,8.510859463064635,5.72196954145052,25.192533333333333,,urban,density-150
841.0,846.0,7500,150,8.510961031417986,5.692161198618889,25.084266666666668,,urban,density-150
846.0,851.0,7500,150,8.494169534158427,5.724764901030382,25.08,,urban,density-150
851.0,856.0,7500,150,8.557338082961849,5.8173388156029,25.0608,,urban,density-150
856.0,861.0,7500,150,8.559638782072508,5.65973251166645,24.979733333333332,,urban,density-150
861.0,866.0,7500,150,8.535027415876058,5.75603216942037,24.904533333333333,,urban,density-150
866.0,871.0,7500,150,8.529793044805288,5.673446469711276,24.9728,,urban,density-150
871.0,876.0,7500,150,8.510188777566077,5.833987445275394,25.158933333333334,,urban,density-150
876.0,881.0,7500,150,8.510801377843794,5.77286458394621,25.170133333333332,,urban,density-150
881.0,886.0,7500,150,8.51059087342473,5.747599012333775,25.2576,,urban,density-150
886.0,891.0,7500,150,8.500536718606217,5.858877747765779,25.0816,,urban,density-150
891.0,896.0,7500,150,8.529095584844633,5.833999036312628,24.997333333333334,,urban,density-150
896.0,901.0,6000,150,8.498858549050107,5.835478472658625,24.938,,urban,density-150
